TFLink ID,Uniprot ID,Protein name,Organism,Detection method,Publication,Source database,Assembly,Chr,Start,End,Strand
TFLinkHT0002184,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,10798742,10798752,-
TFLinkHT0002185,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,6232039,6232049,-
TFLinkHT0002186,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,4829970,4829980,-
TFLinkHT0002187,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,8512448,8512458,-
TFLinkHT0002188,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,687542,687552,-
TFLinkHT0002189,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,7189083,7189093,+
TFLinkHT0002190,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,3697241,3697251,+
TFLinkHT0002191,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,3723703,3723713,-
TFLinkHT0002192,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,3723730,3723740,+
TFLinkHT0002193,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,8033368,8033378,+
TFLinkHT0002194,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,12711144,12711154,-
TFLinkHT0002195,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,12711156,12711166,-
TFLinkHT0002196,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,9656082,9656092,+
TFLinkHT0002197,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrX,4971648,4971658,+
TFLinkHT0002198,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,6908843,6908853,+
TFLinkHT0002199,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,6908875,6908885,+
TFLinkHT0002200,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,5932537,5932547,+
TFLinkHT0002201,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrX,10639398,10639408,-
TFLinkHT0002202,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,9504459,9504469,-
TFLinkHT0002203,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,9504520,9504530,-
TFLinkHT0002204,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrX,10353186,10353196,+
TFLinkHT0002205,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,1383813,1383823,+
TFLinkHT0002206,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,763837,763847,-
TFLinkHT0002207,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrX,9584189,9584199,+
TFLinkHT0002208,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,9518965,9518975,-
TFLinkHT0002209,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,9519004,9519014,+
TFLinkHT0002210,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,9213757,9213767,+
TFLinkHT0002211,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,8401619,8401629,-
TFLinkHT0002212,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,9112171,9112181,-
TFLinkHT0002213,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,10706032,10706042,+
TFLinkHT0002214,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,10706086,10706096,-
TFLinkHT0002215,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,8602268,8602278,+
TFLinkHT0002216,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,8732019,8732029,+
TFLinkHT0002217,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,12196815,12196825,-
TFLinkHT0002218,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,12196875,12196885,+
TFLinkHT0002219,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,3655958,3655968,-
TFLinkHT0002220,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,7180328,7180338,-
TFLinkHT0002221,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,7180357,7180367,-
TFLinkHT0002222,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,212714,212724,-
TFLinkHT0002223,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,3097477,3097487,+
TFLinkHT0002224,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,711289,711299,+
TFLinkHT0002225,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,8572,8582,-
TFLinkHT0002226,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,8615,8625,-
TFLinkHT0002227,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,4496983,4496993,+
TFLinkHT0002228,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,10075625,10075635,-
TFLinkHT0002229,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,7681262,7681272,-
TFLinkHT0002230,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,2869748,2869758,-
TFLinkHT0002231,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,9940642,9940652,-
TFLinkHT0002232,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,12255555,12255565,-
TFLinkHT0002233,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,13159387,13159397,-
TFLinkHT0002234,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,10470964,10470974,-
TFLinkHT0002235,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,5450589,5450599,-
TFLinkHT0002236,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,5450641,5450651,-
TFLinkHT0002237,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,6121744,6121754,+
TFLinkHT0002238,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,8200117,8200127,+
TFLinkHT0002239,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,14022250,14022260,-
TFLinkHT0002240,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,14022314,14022324,-
TFLinkHT0002241,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,3192749,3192759,+
TFLinkHT0002242,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,84394,84404,-
TFLinkHT0002243,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,7016778,7016788,+
TFLinkHT0002244,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,14980355,14980365,-
TFLinkHT0002245,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,9236800,9236810,-
TFLinkHT0002246,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,3127998,3128008,+
TFLinkHT0002247,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,5875975,5875985,-
TFLinkHT0002248,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,5822119,5822129,-
TFLinkHT0002249,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,5822172,5822182,-
TFLinkHT0002250,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,8435891,8435901,+
TFLinkHT0002251,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,13304662,13304672,-
TFLinkHT0002252,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,6626970,6626980,-
TFLinkHT0002253,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrX,8666619,8666629,+
TFLinkHT0002254,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,12381776,12381786,-
TFLinkHT0002255,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,1819215,1819225,+
TFLinkHT0002256,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,10828151,10828161,+
TFLinkHT0002257,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,6896458,6896468,+
TFLinkHT0002258,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,6592598,6592608,-
TFLinkHT0002259,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrX,16814024,16814034,+
TFLinkHT0002260,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,16499213,16499223,+
TFLinkHT0002261,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,16499265,16499275,-
TFLinkHT0002262,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,10321947,10321957,-
TFLinkHT0002263,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,3529952,3529962,+
TFLinkHT0002264,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,13340744,13340754,+
TFLinkHT0002265,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrX,9601608,9601618,-
TFLinkHT0002266,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,11660642,11660652,-
TFLinkHT0002267,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,9446665,9446675,-
TFLinkHT0002268,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,20649097,20649107,-
TFLinkHT0002269,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,6162563,6162573,-
TFLinkHT0002270,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,6162589,6162599,+
TFLinkHT0002271,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,6367865,6367875,-
TFLinkHT0002272,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrX,768048,768058,+
TFLinkHT0002273,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,5848096,5848106,+
TFLinkHT0002274,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrX,3958426,3958436,-
TFLinkHT0002275,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,7558215,7558225,+
TFLinkHT0002276,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrX,15157127,15157137,+
TFLinkHT0002277,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,8200260,8200270,-
TFLinkHT0002278,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,8200331,8200341,+
TFLinkHT0002279,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,216550,216560,-
TFLinkHT0002280,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,3436629,3436639,+
TFLinkHT0002281,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,2599718,2599728,-
TFLinkHT0002282,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,12960196,12960206,-
TFLinkHT0002283,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,8354884,8354894,+
TFLinkHT0002284,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,9240021,9240031,+
TFLinkHT0002285,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,6569437,6569447,+
TFLinkHT0002286,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,1620059,1620069,-
TFLinkHT0002287,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,1620079,1620089,-
TFLinkHT0002288,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,5287301,5287311,-
TFLinkHT0002289,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,17329092,17329102,-
TFLinkHT0002290,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,1892918,1892928,-
TFLinkHT0002291,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,1892939,1892949,-
TFLinkHT0002292,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,1892951,1892961,-
TFLinkHT0002293,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,1819224,1819234,+
TFLinkHT0002294,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,10842997,10843007,+
TFLinkHT0002295,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrX,12518151,12518161,+
TFLinkHT0002296,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrX,13676987,13676997,-
TFLinkHT0002297,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,9975169,9975179,+
TFLinkHT0002298,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,12879640,12879650,-
TFLinkHT0002299,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrX,3331354,3331364,+
TFLinkHT0002300,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,3735976,3735986,+
TFLinkHT0002301,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,1695207,1695217,-
TFLinkHT0002302,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,11012354,11012364,+
TFLinkHT0002303,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,989074,989084,+
TFLinkHT0002304,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,5217285,5217295,-
TFLinkHT0002305,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,9927552,9927562,+
TFLinkHT0002306,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,12349760,12349770,-
TFLinkHT0002307,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,7553057,7553067,-
TFLinkHT0002308,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrX,11724004,11724014,+
TFLinkHT0002309,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,10362010,10362020,-
TFLinkHT0002310,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,12110476,12110486,-
TFLinkHT0002311,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,5193458,5193468,+
TFLinkHT0002312,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,12828177,12828187,-
TFLinkHT0002313,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,6380938,6380948,-
TFLinkHT0002314,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,4505581,4505591,-
TFLinkHT0002315,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,4505594,4505604,-
TFLinkHT0002316,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrX,2074321,2074331,-
TFLinkHT0002317,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,5144184,5144194,-
TFLinkHT0002318,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,10002761,10002771,+
TFLinkHT0002319,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,10002786,10002796,+
TFLinkHT0002320,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrX,4552307,4552317,-
TFLinkHT0002321,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,10506117,10506127,-
TFLinkHT0002322,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,11107945,11107955,-
TFLinkHT0002323,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,9093593,9093603,+
TFLinkHT0002324,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,12003385,12003395,+
TFLinkHT0002325,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,3162189,3162199,-
TFLinkHT0002326,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,6399549,6399559,-
TFLinkHT0002327,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,5294682,5294692,+
TFLinkHT0002328,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,13261896,13261906,+
TFLinkHT0002329,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,14384349,14384359,+
TFLinkHT0002330,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,4311717,4311727,-
TFLinkHT0002331,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,5816586,5816596,-
TFLinkHT0002332,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,13955057,13955067,+
TFLinkHT0002333,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,8263733,8263743,+
TFLinkHT0002334,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,4996750,4996760,-
TFLinkHT0002335,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,5201112,5201122,-
TFLinkHT0002336,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,5201143,5201153,-
TFLinkHT0002337,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,3014936,3014946,-
TFLinkHT0002338,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,4785827,4785837,-
TFLinkHT0002339,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,4570360,4570370,-
TFLinkHT0002340,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,7179810,7179820,-
TFLinkHT0002341,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,6745003,6745013,-
TFLinkHT0002342,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,11899229,11899239,-
TFLinkHT0002343,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,3160907,3160917,+
TFLinkHT0002344,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,7943426,7943436,-
TFLinkHT0002345,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,14193622,14193632,-
TFLinkHT0002346,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,4740934,4740944,-
TFLinkHT0002347,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrX,6940166,6940176,-
TFLinkHT0002348,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,7320247,7320257,+
TFLinkHT0002349,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,2281505,2281515,-
TFLinkHT0002350,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,2281546,2281556,-
TFLinkHT0002351,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIII,12551392,12551402,+
TFLinkHT0002352,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,2857717,2857727,+
TFLinkHT0002353,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrX,13250335,13250345,-
TFLinkHT0002354,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,6717713,6717723,-
TFLinkHT0002355,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,6077359,6077369,+
TFLinkHT0002356,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,6077393,6077403,+
TFLinkHT0002357,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,3750517,3750527,-
TFLinkHT0002358,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrX,5603356,5603366,+
TFLinkHT0002359,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,14899704,14899714,+
TFLinkHT0002360,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrV,11773670,11773680,+
TFLinkHT0002361,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrIV,12804331,12804341,-
TFLinkHT0002362,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,8099395,8099405,+
TFLinkHT0002363,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrII,8099412,8099422,+
TFLinkHT0002364,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrI,7215028,7215038,+
TFLinkHT0002365,Q93560,blmp-1,Caenorhabditis elegans,chromatin immunoprecipitation assay,20421211,jaspar,ce10,chrX,10429255,10429265,-
