TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Assembly	Chromosome	Start	End	Strand
TFLinkLT07119970	Q9Y1P6	Six4	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07119971	Q9Y1P6	Six4	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07119972	Q9Y1P6	Six4	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07119973	Q9Y1P6	Six4	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07119974	Q9Y1P6	Six4	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07119975	Q9Y1P6	Six4	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07119976	Q9Y1P6	Six4	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07119977	Q9Y1P6	Six4	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07119978	Q9Y1P6	Six4	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07119979	Q9Y1P6	Six4	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07119980	Q9Y1P6	Six4	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07119981	Q9Y1P6	Six4	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07119982	Q9Y1P6	Six4	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07119983	Q9Y1P6	Six4	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120302	Q02637	slbo	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT07120303	Q02637	slbo	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT07120304	Q02637	slbo	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT07120305	Q02637	slbo	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT07120306	Q02637	slbo	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT07120307	Q02637	slbo	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT07120308	Q02637	slbo	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT07120309	Q02637	slbo	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT07120310	Q02637	slbo	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT07120311	Q02637	slbo	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT07120312	Q02637	slbo	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT07120313	Q02637	slbo	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT07120314	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120315	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120316	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120317	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120318	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120319	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120320	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120321	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120322	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120323	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120324	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120325	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120326	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120327	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120328	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120329	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120330	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120331	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120332	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120333	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120334	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120335	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120336	P22807	slou	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120337	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120338	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120339	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120340	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120341	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120342	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120343	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120344	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120345	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120346	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120347	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120348	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120349	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120350	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120351	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120352	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120353	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120354	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120355	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120356	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120357	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120358	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120359	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120360	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120361	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120362	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120363	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120364	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120365	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120366	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120367	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120368	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120369	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120370	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120371	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120372	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120373	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120374	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120375	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120376	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07120377	P32030	slp1	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223528	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223529	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223530	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223531	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223532	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223533	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223534	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223535	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223536	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223537	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223538	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223539	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223540	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223541	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223542	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223543	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223544	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223545	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223546	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223547	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223548	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223549	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223550	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223551	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223552	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223553	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223554	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223555	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223556	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223557	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223558	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223559	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07223560	Q27350	so	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT07892602	P28159	Su(H)	Drosophila melanogaster	inferred by curator	7590239	jaspar	-	-	-	-	-
TFLinkLT07892603	P28159	Su(H)	Drosophila melanogaster	inferred by curator	7590239	jaspar	-	-	-	-	-
TFLinkLT07892604	P28159	Su(H)	Drosophila melanogaster	inferred by curator	7590239	jaspar	-	-	-	-	-
TFLinkLT07892605	P28159	Su(H)	Drosophila melanogaster	inferred by curator	7590239	jaspar	-	-	-	-	-
TFLinkLT07892606	P28159	Su(H)	Drosophila melanogaster	inferred by curator	7590239	jaspar	-	-	-	-	-
TFLinkLT07892607	P28159	Su(H)	Drosophila melanogaster	inferred by curator	7590239	jaspar	-	-	-	-	-
TFLinkLT07892608	P28159	Su(H)	Drosophila melanogaster	inferred by curator	7590239	jaspar	-	-	-	-	-
TFLinkLT07892609	P28159	Su(H)	Drosophila melanogaster	inferred by curator	7590239	jaspar	-	-	-	-	-
TFLinkLT07892610	P28159	Su(H)	Drosophila melanogaster	inferred by curator	7590239	jaspar	-	-	-	-	-
TFLinkLT07892611	P28159	Su(H)	Drosophila melanogaster	inferred by curator	7590239	jaspar	-	-	-	-	-
TFLinkLT08540414	P22711	tin	Drosophila melanogaster	one hybrid	18585360	jaspar	-	-	-	-	-
TFLinkLT08540415	P22711	tin	Drosophila melanogaster	one hybrid	18585360	jaspar	-	-	-	-	-
TFLinkLT08540416	P22711	tin	Drosophila melanogaster	one hybrid	18585360	jaspar	-	-	-	-	-
TFLinkLT08540417	P22711	tin	Drosophila melanogaster	one hybrid	18585360	jaspar	-	-	-	-	-
TFLinkLT08540418	P22711	tin	Drosophila melanogaster	one hybrid	18585360	jaspar	-	-	-	-	-
TFLinkLT08540419	P22711	tin	Drosophila melanogaster	one hybrid	18585360	jaspar	-	-	-	-	-
TFLinkLT08540420	P22711	tin	Drosophila melanogaster	one hybrid	18585360	jaspar	-	-	-	-	-
TFLinkLT08540421	P22711	tin	Drosophila melanogaster	one hybrid	18585360	jaspar	-	-	-	-	-
TFLinkLT08540422	P22711	tin	Drosophila melanogaster	one hybrid	18585360	jaspar	-	-	-	-	-
TFLinkLT08540423	P22711	tin	Drosophila melanogaster	one hybrid	18585360	jaspar	-	-	-	-	-
TFLinkLT08540424	P22711	tin	Drosophila melanogaster	one hybrid	18585360	jaspar	-	-	-	-	-
TFLinkLT08540425	P22711	tin	Drosophila melanogaster	one hybrid	18585360	jaspar	-	-	-	-	-
TFLinkLT08540426	P22711	tin	Drosophila melanogaster	one hybrid	18585360	jaspar	-	-	-	-	-
TFLinkLT08540427	P22711	tin	Drosophila melanogaster	one hybrid	18585360	jaspar	-	-	-	-	-
TFLinkLT08540428	P22711	tin	Drosophila melanogaster	one hybrid	18585360	jaspar	-	-	-	-	-
TFLinkLT08540429	P22711	tin	Drosophila melanogaster	one hybrid	18585360	jaspar	-	-	-	-	-
TFLinkLT08540430	P22711	tin	Drosophila melanogaster	one hybrid	18585360	jaspar	-	-	-	-	-
TFLinkLT08540431	P22711	tin	Drosophila melanogaster	one hybrid	18585360	jaspar	-	-	-	-	-
TFLinkLT08540432	P22711	tin	Drosophila melanogaster	one hybrid	18585360	jaspar	-	-	-	-	-
TFLinkLT08540433	P22711	tin	Drosophila melanogaster	one hybrid	18585360	jaspar	-	-	-	-	-
TFLinkLT08540949	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540950	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540951	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540952	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540953	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540954	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540955	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540956	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540957	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540958	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540959	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540960	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540961	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540962	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540963	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540964	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540965	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540966	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540967	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540968	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540969	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540970	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540971	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540972	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540973	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540974	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540975	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540976	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540977	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540978	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540979	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540980	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540981	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08540982	P18102	tll	Drosophila melanogaster	one hybrid	18332042	jaspar	-	-	-	-	-
TFLinkLT08551863	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551864	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551865	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551866	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551867	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551868	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551869	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551870	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551871	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551872	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551873	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551874	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551875	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551876	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551877	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551878	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551879	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551880	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551881	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551882	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551883	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551884	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551885	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551886	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551887	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551888	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551889	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551890	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551891	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551892	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551893	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551894	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551895	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551896	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551897	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551898	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551899	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551900	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551901	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551902	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551903	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551904	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551905	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551906	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551907	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551908	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551909	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551910	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551911	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551912	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551913	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551914	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551915	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551916	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551917	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551918	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551919	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551920	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551921	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551922	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
TFLinkLT08551923	Q08605	Trl	Drosophila melanogaster	DNase I footprinting	15572468	jaspar	-	-	-	-	-
