TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Assembly	Chromosome	Start	End	Strand
TFLinkLT09447034	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr5	32628003	32628142	+
TFLinkLT09447139	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	75481570	75481713	+
TFLinkLT09447160	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	127324784	127324922	+
TFLinkLT09447179	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr19	704325	704466	+
TFLinkLT09447224	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr9	38000535	38000680	+
TFLinkLT09447258	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr8	7521447	7521530	+
TFLinkLT09447270	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr22	24635234	24635311	+
TFLinkLT09447328	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	148759052	148759194	+
TFLinkLT09447335	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	101290573	101290692	+
TFLinkLT09447345	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	144178551	144178632	+
TFLinkLT09447495	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr14	86153603	86153752	+
TFLinkLT09447598	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	190857105	190857247	+
TFLinkLT09447602	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr3	195994429	195994569	+
TFLinkLT09447658	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	61337185	61337322	+
TFLinkLT09447756	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr19	42857516	42857627	+
TFLinkLT09447847	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	59607901	59608039	+
TFLinkLT09447871	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr5	142965337	142965459	+
TFLinkLT09447885	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	75685314	75685447	+
TFLinkLT09447926	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr18	14178693	14178833	+
TFLinkLT09447927	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr18	14178910	14179035	+
TFLinkLT09447947	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr18	14458642	14458750	+
TFLinkLT09448027	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr11	67943527	67943631	+
TFLinkLT09448120	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	113597694	113597830	+
TFLinkLT09448135	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	876637	876762	+
TFLinkLT09448197	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	32800574	32800648	+
TFLinkLT09448198	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	32800671	32800757	+
TFLinkLT09448355	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr14	38478276	38478424	+
TFLinkLT09448360	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr22	16693946	16694052	+
TFLinkLT09448403	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	178361944	178362081	+
TFLinkLT09448417	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	231693019	231693152	+
TFLinkLT09448428	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr10	131787160	131787303	+
TFLinkLT09448448	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr9	133208672	133208769	+
TFLinkLT09448496	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	154072017	154072143	+
TFLinkLT09448524	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	20646748	20646878	+
TFLinkLT09448573	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr19	45493603	45493752	+
TFLinkLT09448608	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	179447601	179447744	+
TFLinkLT09448681	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	120145969	120146052	+
TFLinkLT09448749	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	147515451	147515502	+
TFLinkLT09448830	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	20320829	20320908	+
TFLinkLT09448832	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	20321084	20321209	+
TFLinkLT09448833	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	20381366	20381462	+
TFLinkLT09448867	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	206461836	206461900	+
TFLinkLT09448890	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	113602008	113602071	+
TFLinkLT09448891	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	113602119	113602263	+
TFLinkLT09448949	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr5	157294763	157294854	+
TFLinkLT09448956	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr9	64369262	64369343	+
TFLinkLT09448988	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr8	133370661	133370759	+
TFLinkLT09449044	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	31650494	31650574	+
TFLinkLT09449152	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	90106248	90106346	+
TFLinkLT09449153	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	90106393	90106515	+
TFLinkLT09449178	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	43985995	43986118	+
TFLinkLT09449229	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr22	20102388	20102533	+
TFLinkLT09449343	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	16689920	16690044	+
TFLinkLT09449345	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	16751410	16751540	+
TFLinkLT09449387	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	89977450	89977574	+
TFLinkLT09449458	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr5	126371491	126371618	+
TFLinkLT09449510	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr14	19827805	19827908	+
TFLinkLT09449831	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	14833550	14833633	+
TFLinkLT09449872	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr8	94610	94687	+
TFLinkLT09449932	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	16232469	16232567	+
TFLinkLT09449933	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	16257426	16257507	+
TFLinkLT09449970	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	152823484	152823570	+
TFLinkLT09449996	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr9	137559309	137559438	+
TFLinkLT09450041	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	21511816	21511934	+
TFLinkLT09450106	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	111483166	111483248	+
TFLinkLT09450114	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	111736568	111736691	+
TFLinkLT09450115	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	111747787	111747870	+
TFLinkLT09450116	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	111772250	111772351	+
TFLinkLT09450117	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	111850777	111850859	+
TFLinkLT09450119	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr14	73538998	73539127	+
TFLinkLT09450146	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	2540192	2540342	+
TFLinkLT09450147	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	2560920	2561003	+
TFLinkLT09450149	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	2619751	2619869	+
TFLinkLT09450150	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	2639190	2639273	+
TFLinkLT09450254	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	232446200	232446344	+
TFLinkLT09450261	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr19	50090814	50090950	+
TFLinkLT09450580	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	65071610	65071758	+
TFLinkLT09450638	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	168546138	168546279	+
TFLinkLT09450695	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr14	31417510	31417659	+
TFLinkLT09450727	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr6	3056260	3056353	+
TFLinkLT09450773	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr11	14908543	14908684	+
TFLinkLT09450831	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr11	71813925	71814058	+
TFLinkLT09450889	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr6	148463	148570	+
TFLinkLT09450890	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr6	148584	148717	+
TFLinkLT09450892	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr6	148886	148973	+
TFLinkLT09450905	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	13910285	13910413	+
TFLinkLT09450944	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr9	87884123	87884255	+
TFLinkLT09450973	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr9	40177549	40177661	+
TFLinkLT09451010	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr4	153087657	153087806	+
TFLinkLT09451049	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	197310767	197310900	+
TFLinkLT09451123	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	85979652	85979789	+
TFLinkLT09451189	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	44560530	44560680	+
TFLinkLT09451201	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr22	17075051	17075199	+
TFLinkLT09451285	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr3	108662267	108662408	+
TFLinkLT09451342	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	150286195	150286278	+
TFLinkLT09451343	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	150286314	150286406	+
TFLinkLT09451396	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr10	79779427	79779510	+
TFLinkLT09451524	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr21	37079499	37079639	+
TFLinkLT09451614	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	50781232	50781370	+
TFLinkLT09451629	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	84141188	84141327	+
TFLinkLT09451683	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr9	64369302	64369342	+
TFLinkLT09451688	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr5	4906104	4906250	+
TFLinkLT09451737	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr22	22061799	22061827	+
TFLinkLT09451764	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr12	74903531	74903671	+
TFLinkLT09451898	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	76220730	76220880	+
TFLinkLT09451938	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr18	57029904	57030047	+
TFLinkLT09452002	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr12	132001747	132001851	+
TFLinkLT09452101	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr3	49007521	49007662	+
TFLinkLT09452116	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr11	4493455	4493552	+
TFLinkLT09452183	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	158203969	158204104	+
TFLinkLT09452307	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chrY	10184694	10184782	+
TFLinkLT09452308	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chrY	10184815	10184898	+
TFLinkLT09452325	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	74465125	74465263	+
TFLinkLT09452391	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	42556338	42556421	+
TFLinkLT09452394	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	16750622	16750708	+
TFLinkLT09452560	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr14	70707813	70707963	+
TFLinkLT09452608	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr10	114277855	114277996	+
TFLinkLT09452779	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr21	46698527	46698609	+
TFLinkLT09452787	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	34160097	34160183	+
TFLinkLT09452788	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	34160344	34160439	+
TFLinkLT09452789	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	34160854	34160922	+
TFLinkLT09452853	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr5	154640318	154640452	+
TFLinkLT09452942	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	148081360	148081437	+
TFLinkLT09452943	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	119607528	119607609	+
TFLinkLT09452993	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr20	18431317	18431439	+
TFLinkLT09453043	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	89950882	89950975	+
TFLinkLT09453157	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr22	22942662	22942779	+
TFLinkLT09453212	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	16593540	16593624	+
TFLinkLT09453213	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	16593688	16593800	+
TFLinkLT09453314	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chrX	41330570	41330716	+
TFLinkLT09453546	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr9	128181569	128181666	+
TFLinkLT09453658	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr12	53767827	53767960	+
TFLinkLT09453665	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	84172641	84172722	+
TFLinkLT09453666	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	84195687	84195820	+
TFLinkLT09453667	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	84246440	84246570	+
TFLinkLT09453681	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	75274558	75274636	+
TFLinkLT09453687	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr8	142710358	142710469	+
TFLinkLT09453688	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr8	142710500	142710643	+
TFLinkLT09453689	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr19	39323195	39323335	+
TFLinkLT09453756	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr18	6258067	6258199	+
TFLinkLT09453793	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr5	98576694	98576771	+
TFLinkLT09453836	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	16680947	16681030	+
TFLinkLT09453837	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	16691426	16691563	+
TFLinkLT09453873	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	91445	91532	+
TFLinkLT09453920	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	74430149	74430228	+
TFLinkLT09453922	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr13	42478649	42478794	+
TFLinkLT09453968	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr3	43838958	43839094	+
TFLinkLT09454033	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr19	52699716	52699813	+
TFLinkLT09454034	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr11	22130786	22130934	+
TFLinkLT09454124	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr14	21894166	21894292	+
TFLinkLT09454125	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr14	21894309	21894444	+
TFLinkLT09454221	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	73647820	73647943	+
TFLinkLT09454223	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	73685091	73685218	+
TFLinkLT09454224	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	73690790	73690873	+
TFLinkLT09454225	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	73690903	73691016	+
TFLinkLT09454256	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	1417518	1417665	+
TFLinkLT09454295	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr3	48217487	48217633	+
TFLinkLT09454437	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr8	143014062	143014193	+
TFLinkLT09454502	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	46882752	46882887	+
TFLinkLT09454581	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr19	54919724	54919851	+
TFLinkLT09454594	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr4	189124259	189124409	+
TFLinkLT09454598	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr20	1360197	1360341	+
TFLinkLT09454644	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	45712696	45712828	+
TFLinkLT09454671	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr5	138411120	138411219	+
TFLinkLT09454675	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr11	97683892	97684029	+
TFLinkLT09454680	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr12	76738937	76739072	+
TFLinkLT09454720	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	43224266	43224415	+
TFLinkLT09454735	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr20	32568423	32568558	+
TFLinkLT09454942	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	43323003	43323086	+
TFLinkLT09454943	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	43323125	43323142	+
TFLinkLT09454981	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr20	57545930	57546077	+
TFLinkLT09455008	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	143803261	143803344	+
TFLinkLT09455009	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	143805573	143805656	+
TFLinkLT09455055	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	18625552	18625681	+
TFLinkLT09455093	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	142323685	142323833	+
TFLinkLT09455132	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr12	54159190	54159329	+
TFLinkLT09455185	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	33656502	33656589	+
TFLinkLT09455190	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	33844691	33844774	+
TFLinkLT09455191	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	33844780	33844857	+
TFLinkLT09455192	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	33913759	33913864	+
TFLinkLT09455193	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	33920847	33920929	+
TFLinkLT09455194	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	33930987	33931069	+
TFLinkLT09455195	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	33938262	33938371	+
TFLinkLT09455196	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	33961685	33961774	+
TFLinkLT09455197	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	33961784	33961866	+
TFLinkLT09455198	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	33995947	33996096	+
TFLinkLT09455221	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	144806323	144806351	+
TFLinkLT09455233	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr13	77478545	77478690	+
TFLinkLT09455291	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	119050111	119050260	+
TFLinkLT09455399	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr22	22070121	22070271	+
TFLinkLT09455437	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chrX	135713255	135713405	+
TFLinkLT09455446	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr11	67993812	67993944	+
TFLinkLT09455478	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	100218127	100218249	+
TFLinkLT09455523	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	96842370	96842516	+
TFLinkLT09455555	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr19	11975702	11975852	+
TFLinkLT09455560	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr19	605743	605880	+
TFLinkLT09455679	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr12	52286995	52287131	+
TFLinkLT09455722	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	232335312	232335393	+
TFLinkLT09455821	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr12	11622075	11622216	+
TFLinkLT09455824	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	50275040	50275181	+
TFLinkLT09455858	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr6	53273499	53273649	+
TFLinkLT09455904	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	29310886	29310976	+
TFLinkLT09455961	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr18	75884843	75884992	+
TFLinkLT09456074	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chrX	21354880	21355008	+
TFLinkLT09456084	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	186722811	186722958	+
TFLinkLT09456104	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	74073120	74073201	+
TFLinkLT09456110	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	102480169	102480295	+
TFLinkLT09456114	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr11	71699097	71699226	+
TFLinkLT09456117	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	81675924	81676038	+
TFLinkLT09456252	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	157729778	157729910	+
TFLinkLT09456335	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	47500801	47500882	+
TFLinkLT09456410	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr8	109213689	109213832	+
TFLinkLT09456415	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	94857432	94857578	+
TFLinkLT09456441	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr11	63428202	63428322	+
TFLinkLT09456473	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	11535072	11535219	+
TFLinkLT09456478	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	45256829	45256959	+
TFLinkLT09456549	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	74866342	74866443	+
TFLinkLT09456748	P49711	CTCF	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	5893764	5893897	+
