TFLink ID,Uniprot ID,Protein name,Organism,Detection method,Publication,Source database,Assembly,Chr,Start,End,Strand
TFLinkLT0005857,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005858,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005859,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005860,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005861,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005862,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005863,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005864,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005865,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005866,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005867,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005868,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005869,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005870,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005871,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005872,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005873,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005874,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005875,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005876,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005877,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005878,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005879,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005880,P31368,nub,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005881,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005882,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005883,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005884,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005885,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005886,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005887,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005888,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005889,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005890,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005891,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005892,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005893,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005894,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005895,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005896,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005897,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005898,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005899,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005900,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005901,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005902,O96616,OdsH,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005903,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005904,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005905,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005906,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005907,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005908,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005909,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005910,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005911,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005912,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005913,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005914,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005915,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005916,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005917,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005918,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005919,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005920,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005921,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005922,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005923,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005924,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005925,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005926,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005927,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005928,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005929,Q95RW8,Optix,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005930,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005931,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005932,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005933,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005934,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005935,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005936,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005937,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005938,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005939,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005940,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005941,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005942,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005943,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005944,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005945,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005946,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005947,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005948,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005949,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005950,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005951,Q8T0V5,Pph13,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005952,O18400,Ptx1,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005953,O18400,Ptx1,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005954,O18400,Ptx1,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005955,O18400,Ptx1,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005956,O18400,Ptx1,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005957,O18400,Ptx1,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005958,O18400,Ptx1,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005959,O18400,Ptx1,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005960,O18400,Ptx1,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005961,O18400,Ptx1,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005962,O18400,Ptx1,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005963,O18400,Ptx1,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005964,O18400,Ptx1,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005965,O18400,Ptx1,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005966,O18400,Ptx1,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005967,O18400,Ptx1,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005968,O18400,Ptx1,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005969,O18400,Ptx1,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005970,O18400,Ptx1,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005971,O18400,Ptx1,Drosophila melanogaster,one hybrid,18585360,jaspar,,,,,
TFLinkLT0005972,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005973,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005974,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005975,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005976,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005977,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005978,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005979,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005980,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005981,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005982,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005983,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005984,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005985,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005986,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005987,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005988,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005989,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005990,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005991,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005992,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005993,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005994,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005995,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005996,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005997,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005998,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0005999,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006000,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006001,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006002,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006003,Q9W2Q1,Rx,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006004,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006005,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006006,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006007,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006008,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006009,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006010,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006011,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006012,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006013,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006014,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006015,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006016,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006017,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006018,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006019,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006020,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006021,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006022,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006023,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006024,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006025,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006026,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006027,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006028,P09077,Scr,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006029,Q9Y1P6,Six4,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006030,Q9Y1P6,Six4,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006031,Q9Y1P6,Six4,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006032,Q9Y1P6,Six4,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006033,Q9Y1P6,Six4,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006034,Q9Y1P6,Six4,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006035,Q9Y1P6,Six4,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006036,Q9Y1P6,Six4,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006037,Q9Y1P6,Six4,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006038,Q9Y1P6,Six4,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006039,Q9Y1P6,Six4,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006040,Q9Y1P6,Six4,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006041,Q9Y1P6,Six4,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006042,Q9Y1P6,Six4,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006043,Q9Y1P6,Six4,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006044,Q9Y1P6,Six4,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006045,Q9Y1P6,Six4,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006046,Q9Y1P6,Six4,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006047,Q9Y1P6,Six4,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006048,Q9Y1P6,Six4,Drosophila melanogaster,one hybrid,18332042,jaspar,,,,,
TFLinkLT0006049,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006050,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006051,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006052,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006053,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006054,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006055,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006056,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006057,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006058,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006059,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006060,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006061,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006062,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006063,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006064,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006065,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006066,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006067,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006068,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006069,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006070,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006071,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006072,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006073,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006074,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006075,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006076,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006077,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006078,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006079,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006080,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006081,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006082,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006083,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006084,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006085,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006086,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006087,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006088,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006089,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006090,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006091,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006092,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006093,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006094,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006095,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006096,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006097,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006098,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006099,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006100,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006101,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006102,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006103,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006104,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006105,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006106,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006107,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006108,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006109,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006110,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006111,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006112,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006113,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006114,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006115,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006116,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006117,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006118,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
TFLinkLT0006119,Q08605,Trl,Drosophila melanogaster,DNase I footprinting,15572468,jaspar,,,,,
