TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Assembly	Chromosome	Start	End	Strand
TFLinkLT09997626	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr17	80944625	80944629	+
TFLinkLT09997628	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	86670492	86670496	+
TFLinkLT09997630	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	43234226	43234230	+
TFLinkLT09997631	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	43234897	43234901	+
TFLinkLT09997633	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr17	51832497	51832501	+
TFLinkLT09997634	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr17	51832957	51832961	+
TFLinkLT09997637	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	144198623	144198627	+
TFLinkLT09997638	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	144201984	144201988	+
TFLinkLT09997640	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr9	45430394	45430398	+
TFLinkLT09997642	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr13	43785055	43785059	+
TFLinkLT09997644	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr19	17837184	17837188	+
TFLinkLT09997646	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	71095988	71095992	+
TFLinkLT09997648	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	88938553	88938557	+
TFLinkLT09997650	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	155736971	155736975	+
TFLinkLT09997651	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	155737243	155737247	+
TFLinkLT09997652	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	155737800	155737804	+
TFLinkLT09997653	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	155741216	155741220	+
TFLinkLT09997654	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	155742931	155742935	+
TFLinkLT09997657	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr16	11984453	11984457	+
TFLinkLT09997659	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	132144472	132144476	+
TFLinkLT09997661	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr17	83631154	83631158	+
TFLinkLT09997662	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr17	83631621	83631625	+
TFLinkLT09997664	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	122678180	122678184	+
TFLinkLT09997665	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	122678613	122678617	+
TFLinkLT09997667	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr13	94710532	94710536	+
TFLinkLT09997669	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	53213348	53213352	+
TFLinkLT09997671	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	84479529	84479533	+
TFLinkLT09997672	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	84480383	84480387	+
TFLinkLT09997674	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	30024687	30024691	+
TFLinkLT09997675	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	74763231	74763235	+
TFLinkLT09997677	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr15	103014322	103014326	+
TFLinkLT09997680	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	123117493	123117497	+
TFLinkLT09997682	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	133163974	133163978	+
TFLinkLT09997684	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr13	95222667	95222671	+
TFLinkLT09997685	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr13	95223109	95223113	+
TFLinkLT09997687	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr9	66158225	66158229	+
TFLinkLT09997689	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	4746466	4746470	+
TFLinkLT09997690	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	4746897	4746901	+
TFLinkLT09997692	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	9798283	9798287	+
TFLinkLT09997694	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr17	35342557	35342561	+
TFLinkLT09997696	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr18	52768272	52768276	+
TFLinkLT09997698	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr6	85188165	85188169	+
TFLinkLT09997699	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr6	85190112	85190116	+
TFLinkLT09997700	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr6	85190568	85190572	+
TFLinkLT09997702	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr17	36084014	36084018	+
TFLinkLT09997704	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	121262613	121262617	+
TFLinkLT09997705	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	73099911	73099915	+
TFLinkLT09997707	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	133552261	133552265	+
TFLinkLT09997708	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	133552770	133552774	+
TFLinkLT09997709	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	133554469	133554473	+
TFLinkLT09997712	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	74680001	74680005	+
TFLinkLT09997713	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	74682069	74682073	+
TFLinkLT09997714	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	74682416	74682420	+
TFLinkLT09997715	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	74683555	74683559	+
TFLinkLT09997716	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	74687636	74687640	+
TFLinkLT09997717	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	74691731	74691735	+
TFLinkLT09997720	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	3998232	3998236	+
TFLinkLT09997721	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	3998628	3998632	+
TFLinkLT09997723	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr15	60823226	60823230	+
TFLinkLT09997726	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr15	98776525	98776529	+
TFLinkLT09997727	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr15	98778026	98778030	+
TFLinkLT09997729	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	122730484	122730488	+
TFLinkLT09997731	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	132879401	132879405	+
TFLinkLT09997733	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	19849571	19849575	+
TFLinkLT09997734	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	19851058	19851062	+
TFLinkLT09997736	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	119546627	119546631	+
TFLinkLT09997737	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	119546964	119546968	+
TFLinkLT09997738	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	119547727	119547731	+
TFLinkLT09997740	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr9	51765379	51765383	+
TFLinkLT09997742	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	22487515	22487519	+
TFLinkLT09997743	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	22488040	22488044	+
TFLinkLT09997744	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	22489514	22489518	+
TFLinkLT09997746	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr9	71215836	71215840	+
TFLinkLT09997747	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr9	71216122	71216126	+
TFLinkLT09997748	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr9	71216531	71216535	+
TFLinkLT09997750	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	12941561	12941565	+
TFLinkLT09997752	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	147365178	147365182	+
TFLinkLT09997753	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	147365689	147365693	+
TFLinkLT09997755	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr6	136172456	136172460	+
TFLinkLT09997757	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	78578009	78578013	+
TFLinkLT09997759	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr16	34573308	34573312	+
TFLinkLT09997760	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr16	34573890	34573894	+
TFLinkLT09997762	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	82504443	82504447	+
TFLinkLT09997764	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	127677755	127677759	+
TFLinkLT09997766	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr17	50509096	50509100	+
TFLinkLT09997768	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	40950350	40950354	+
TFLinkLT09997770	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	74554241	74554245	+
TFLinkLT09997771	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	74554645	74554649	+
TFLinkLT09997773	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	65124726	65124730	+
TFLinkLT09997775	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	98186390	98186394	+
TFLinkLT09997776	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	98167280	98167284	+
TFLinkLT09997778	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	41497810	41497814	+
TFLinkLT09997779	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	41498109	41498113	+
TFLinkLT09997780	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	41498371	41498375	+
TFLinkLT09997781	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	41499287	41499291	+
TFLinkLT09997784	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr6	85484587	85484591	+
TFLinkLT09997786	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	170908049	170908053	+
TFLinkLT09997788	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	120899089	120899093	+
TFLinkLT09997790	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	66745838	66745842	+
TFLinkLT09997794	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	26374166	26374170	+
TFLinkLT09997795	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	26374743	26374747	+
TFLinkLT09997796	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	26376080	26376084	+
TFLinkLT09997798	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr15	91049308	91049312	+
TFLinkLT09997800	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	108226163	108226167	+
TFLinkLT09997801	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	108226510	108226514	+
TFLinkLT09997802	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr6	52177524	52177528	+
TFLinkLT09997804	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	53463702	53463706	+
TFLinkLT09997805	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	31138421	31138425	+
TFLinkLT09997807	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr6	38663121	38663125	+
TFLinkLT09997809	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	139581101	139581105	+
TFLinkLT09997810	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	139581781	139581785	+
TFLinkLT09997811	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	139582248	139582252	+
TFLinkLT09997812	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	139582778	139582782	+
TFLinkLT09997814	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr15	72546543	72546547	+
TFLinkLT09997815	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr15	72546977	72546981	+
TFLinkLT09997816	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr15	72547668	72547672	+
TFLinkLT09997819	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	87492698	87492702	+
TFLinkLT09997820	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	87493345	87493349	+
TFLinkLT09997822	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	33143018	33143022	+
TFLinkLT09997824	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	141294216	141294220	+
TFLinkLT09997828	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	100006122	100006126	+
TFLinkLT09997829	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	83128751	83128755	+
TFLinkLT09997831	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	63214228	63214232	+
TFLinkLT09997834	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	131110373	131110377	+
TFLinkLT09997835	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	131111210	131111214	+
TFLinkLT09997836	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	131111572	131111576	+
TFLinkLT09997837	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	131112200	131112204	+
TFLinkLT09997838	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	131106147	131106151	+
TFLinkLT09997839	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	131106696	131106700	+
TFLinkLT09997841	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr17	15374761	15374765	+
TFLinkLT09997843	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr14	103099307	103099311	+
TFLinkLT09997845	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr17	36231393	36231397	+
TFLinkLT09997847	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	130449041	130449045	+
TFLinkLT09997848	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	130449341	130449345	+
TFLinkLT09997850	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr15	54571458	54571462	+
TFLinkLT09997852	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	54194628	54194632	+
TFLinkLT09997854	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	136424673	136424677	+
TFLinkLT09997856	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	101292194	101292198	+
TFLinkLT09997857	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	101293100	101293104	+
TFLinkLT09997860	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	82387488	82387492	+
TFLinkLT09997861	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	82388735	82388739	+
TFLinkLT09997862	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	82389604	82389608	+
TFLinkLT09997863	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	82434736	82434740	+
TFLinkLT09997865	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	53656702	53656706	+
TFLinkLT09997867	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr16	85173709	85173713	+
TFLinkLT09997870	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	164486336	164486340	+
TFLinkLT09997872	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr14	122451010	122451014	+
TFLinkLT09997874	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	14095892	14095896	+
TFLinkLT09997875	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	14097096	14097100	+
TFLinkLT09997877	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	24586642	24586646	+
TFLinkLT09997878	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	24587400	24587404	+
TFLinkLT09997880	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr12	45074296	45074300	+
TFLinkLT09997883	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	113490691	113490695	+
TFLinkLT09997885	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	24079170	24079174	+
TFLinkLT09997886	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	24079814	24079818	+
TFLinkLT09997887	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	87795149	87795153	+
TFLinkLT09997889	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr19	4215311	4215315	+
TFLinkLT09997891	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chrX	158043022	158043026	+
TFLinkLT09997892	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	109657196	109657200	+
TFLinkLT09997893	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	109657669	109657673	+
TFLinkLT09997894	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	107725550	107725554	+
TFLinkLT09997895	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	107726775	107726779	+
TFLinkLT09997897	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr6	145863417	145863421	+
TFLinkLT09997898	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr6	145865684	145865688	+
TFLinkLT09997899	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr6	145866712	145866716	+
TFLinkLT09997901	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	100777114	100777118	+
TFLinkLT09997903	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	90302350	90302354	+
TFLinkLT09997904	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	87471671	87471675	+
TFLinkLT09997905	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	87471965	87471969	+
TFLinkLT09997906	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	87472523	87472527	+
TFLinkLT09997908	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr18	13970211	13970215	+
TFLinkLT09997909	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	121128047	121128051	+
TFLinkLT09997910	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	121128535	121128539	+
TFLinkLT09997912	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr16	26105421	26105425	+
TFLinkLT09997914	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr6	61180355	61180359	+
TFLinkLT09997918	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr14	63240732	63240736	+
TFLinkLT09997919	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr14	63255827	63255831	+
TFLinkLT09997920	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr14	63245253	63245257	+
TFLinkLT09997923	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chrX	59567471	59567475	+
TFLinkLT09997924	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chrX	59134110	59134114	+
TFLinkLT09997926	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr12	112144057	112144061	+
TFLinkLT09997928	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr16	84703386	84703390	+
TFLinkLT09997930	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	179442614	179442618	+
TFLinkLT09997931	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	179443610	179443614	+
TFLinkLT09997932	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	105452620	105452624	+
TFLinkLT09997934	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	28466797	28466801	+
TFLinkLT09997935	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	109977485	109977489	+
TFLinkLT09997937	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	118373174	118373178	+
TFLinkLT09997939	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr6	12749061	12749065	+
TFLinkLT09997942	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr9	87015591	87015595	+
TFLinkLT09997943	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	18699002	18699006	+
TFLinkLT09997945	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	138841793	138841797	+
TFLinkLT09997946	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	138843485	138843489	+
TFLinkLT09997947	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	138843991	138843995	+
TFLinkLT09997948	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	138848756	138848760	+
TFLinkLT09997950	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	146261304	146261308	+
TFLinkLT09997952	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	45406793	45406797	+
TFLinkLT09997954	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr6	40436117	40436121	+
TFLinkLT09997957	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr13	48625521	48625525	+
TFLinkLT09997959	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr9	85326623	85326627	+
TFLinkLT09997960	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr9	85327126	85327130	+
TFLinkLT09997961	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	98327554	98327558	+
TFLinkLT09997962	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	98328437	98328441	+
TFLinkLT09997964	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	18054794	18054798	+
TFLinkLT09997965	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	18055680	18055684	+
TFLinkLT09997967	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	175492137	175492141	+
TFLinkLT09997969	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	151233733	151233737	+
TFLinkLT09997971	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	153072016	153072020	+
TFLinkLT09997973	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr15	78718804	78718808	+
TFLinkLT09997975	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	82876185	82876189	+
TFLinkLT09997977	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	141465227	141465231	+
TFLinkLT09997980	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr17	87746178	87746182	+
TFLinkLT09997981	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr17	87746608	87746612	+
TFLinkLT09997982	Q61188	Ezh2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr17	87797190	87797194	+
