TFLink ID,Uniprot ID,Protein name,Organism,Detection method,Publication,Source database,Assembly,Chr,Start,End,Strand
TFLinkLT0048376,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr2,147365178,147365182,+
TFLinkLT0048377,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr2,147365689,147365693,+
TFLinkLT0048378,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr6,136172456,136172460,+
TFLinkLT0048379,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr7,78578009,78578013,+
TFLinkLT0048380,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr16,34573308,34573312,+
TFLinkLT0048381,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr16,34573890,34573894,+
TFLinkLT0048382,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr4,82504443,82504447,+
TFLinkLT0048383,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr1,127677755,127677759,+
TFLinkLT0048384,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr17,50509096,50509100,+
TFLinkLT0048385,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,40950350,40950354,+
TFLinkLT0048386,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr7,74554241,74554245,+
TFLinkLT0048387,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr7,74554645,74554649,+
TFLinkLT0048388,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr4,65124726,65124730,+
TFLinkLT0048389,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr5,98186390,98186394,+
TFLinkLT0048390,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr5,98167280,98167284,+
TFLinkLT0048391,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr4,41497810,41497814,+
TFLinkLT0048392,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr4,41498109,41498113,+
TFLinkLT0048393,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr4,41498371,41498375,+
TFLinkLT0048394,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr4,41499287,41499291,+
TFLinkLT0048395,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr6,85484587,85484591,+
TFLinkLT0048396,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr1,170908049,170908053,+
TFLinkLT0048397,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr10,120899089,120899093,+
TFLinkLT0048398,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr5,66745838,66745842,+
TFLinkLT0048399,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr10,26374166,26374170,+
TFLinkLT0048400,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr10,26374743,26374747,+
TFLinkLT0048401,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr10,26376080,26376084,+
TFLinkLT0048402,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr15,91049308,91049312,+
TFLinkLT0048403,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,108226163,108226167,+
TFLinkLT0048404,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,108226510,108226514,+
TFLinkLT0048405,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr6,52177524,52177528,+
TFLinkLT0048406,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr11,53463702,53463706,+
TFLinkLT0048407,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr5,31138421,31138425,+
TFLinkLT0048408,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr6,38663121,38663125,+
TFLinkLT0048409,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr7,139581101,139581105,+
TFLinkLT0048410,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr7,139581781,139581785,+
TFLinkLT0048411,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr7,139582248,139582252,+
TFLinkLT0048412,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr7,139582778,139582782,+
TFLinkLT0048413,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr15,72546543,72546547,+
TFLinkLT0048414,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr15,72546977,72546981,+
TFLinkLT0048415,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr15,72547668,72547672,+
TFLinkLT0048416,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr10,87492698,87492702,+
TFLinkLT0048417,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr10,87493345,87493349,+
TFLinkLT0048418,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,33143018,33143022,+
TFLinkLT0048419,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr7,141294216,141294220,+
TFLinkLT0048420,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr7,100006122,100006126,+
TFLinkLT0048421,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,83128751,83128755,+
TFLinkLT0048422,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr4,63214228,63214232,+
TFLinkLT0048423,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,131110373,131110377,+
TFLinkLT0048424,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,131111210,131111214,+
TFLinkLT0048425,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,131111572,131111576,+
TFLinkLT0048426,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,131112200,131112204,+
TFLinkLT0048427,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,131106147,131106151,+
TFLinkLT0048428,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,131106696,131106700,+
TFLinkLT0048429,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr17,15374761,15374765,+
TFLinkLT0048430,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr14,103099307,103099311,+
TFLinkLT0048431,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr17,36231393,36231397,+
TFLinkLT0048432,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr5,130449041,130449045,+
TFLinkLT0048433,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr5,130449341,130449345,+
TFLinkLT0048434,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr15,54571458,54571462,+
TFLinkLT0048435,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr1,54194628,54194632,+
TFLinkLT0048436,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr4,136424673,136424677,+
TFLinkLT0048437,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr4,101292194,101292198,+
TFLinkLT0048438,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr4,101293100,101293104,+
TFLinkLT0048439,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr11,82387488,82387492,+
TFLinkLT0048440,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr11,82388735,82388739,+
TFLinkLT0048441,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr11,82389604,82389608,+
TFLinkLT0048442,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr11,82434736,82434740,+
TFLinkLT0048443,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,53656702,53656706,+
TFLinkLT0048444,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr16,85173709,85173713,+
TFLinkLT0048445,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr2,164486336,164486340,+
TFLinkLT0048446,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr14,122451010,122451014,+
TFLinkLT0048447,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr8,14095892,14095896,+
TFLinkLT0048448,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr8,14097096,14097100,+
TFLinkLT0048449,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr1,24586642,24586646,+
TFLinkLT0048450,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr1,24587400,24587404,+
TFLinkLT0048451,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr12,45074296,45074300,+
TFLinkLT0048452,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr5,113490691,113490695,+
TFLinkLT0048453,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr11,24079170,24079174,+
TFLinkLT0048454,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr11,24079814,24079818,+
TFLinkLT0048455,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,87795149,87795153,+
TFLinkLT0048456,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr19,4215311,4215315,+
TFLinkLT0048457,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chrX,158043022,158043026,+
TFLinkLT0048458,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr4,109657196,109657200,+
TFLinkLT0048459,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr4,109657669,109657673,+
TFLinkLT0048460,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr5,107725550,107725554,+
TFLinkLT0048461,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr5,107726775,107726779,+
TFLinkLT0048462,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr6,145863417,145863421,+
TFLinkLT0048463,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr6,145865684,145865688,+
TFLinkLT0048464,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr6,145866712,145866716,+
TFLinkLT0048465,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr4,100777114,100777118,+
TFLinkLT0048466,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr7,90302350,90302354,+
TFLinkLT0048467,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr8,87471671,87471675,+
TFLinkLT0048468,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr8,87471965,87471969,+
TFLinkLT0048469,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr8,87472523,87472527,+
TFLinkLT0048470,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr18,13970211,13970215,+
TFLinkLT0048471,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr8,121128047,121128051,+
TFLinkLT0048472,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr8,121128535,121128539,+
TFLinkLT0048473,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr16,26105421,26105425,+
TFLinkLT0048474,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr6,61180355,61180359,+
TFLinkLT0048475,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr14,63240732,63240736,+
TFLinkLT0048476,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr14,63255827,63255831,+
TFLinkLT0048477,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr14,63245253,63245257,+
TFLinkLT0048478,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chrX,59567471,59567475,+
TFLinkLT0048479,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chrX,59134110,59134114,+
TFLinkLT0048480,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr12,112144057,112144061,+
TFLinkLT0048481,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr16,84703386,84703390,+
TFLinkLT0048482,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr2,179442614,179442618,+
TFLinkLT0048483,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr2,179443610,179443614,+
TFLinkLT0048484,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,105452620,105452624,+
TFLinkLT0048485,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr5,28466797,28466801,+
TFLinkLT0048486,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr4,109977485,109977489,+
TFLinkLT0048487,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr2,118373174,118373178,+
TFLinkLT0048488,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr6,12749061,12749065,+
TFLinkLT0048489,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr9,87015591,87015595,+
TFLinkLT0048490,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr2,18699002,18699006,+
TFLinkLT0048491,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr1,138841793,138841797,+
TFLinkLT0048492,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr1,138843485,138843489,+
TFLinkLT0048493,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr1,138843991,138843995,+
TFLinkLT0048494,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr1,138848756,138848760,+
TFLinkLT0048495,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr5,146261304,146261308,+
TFLinkLT0048496,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr7,45406793,45406797,+
TFLinkLT0048497,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr6,40436117,40436121,+
TFLinkLT0048498,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr13,48625521,48625525,+
TFLinkLT0048499,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr9,85326623,85326627,+
TFLinkLT0048500,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr9,85327126,85327130,+
TFLinkLT0048501,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr11,98327554,98327558,+
TFLinkLT0048502,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr11,98328437,98328441,+
TFLinkLT0048503,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,18054794,18054798,+
TFLinkLT0048504,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,18055680,18055684,+
TFLinkLT0048505,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr1,175492137,175492141,+
TFLinkLT0048506,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr5,151233733,151233737,+
TFLinkLT0048507,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr2,153072016,153072020,+
TFLinkLT0048508,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr15,78718804,78718808,+
TFLinkLT0048509,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,82876185,82876189,+
TFLinkLT0048510,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,141465227,141465231,+
TFLinkLT0048511,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr17,87746178,87746182,+
TFLinkLT0048512,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr17,87746608,87746612,+
TFLinkLT0048513,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr17,87797190,87797194,+
TFLinkLT0048514,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr17,87798600,87798604,+
TFLinkLT0048515,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr2,146221441,146221445,+
TFLinkLT0048516,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr2,146222469,146222473,+
TFLinkLT0048517,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr2,146223547,146223551,+
TFLinkLT0048518,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr10,94514893,94514897,+
TFLinkLT0048519,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr2,113757684,113757688,+
TFLinkLT0048520,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr2,113758653,113758657,+
TFLinkLT0048521,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr4,59438302,59438306,+
TFLinkLT0048522,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr5,81019875,81019879,+
TFLinkLT0048523,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr5,81020421,81020425,+
TFLinkLT0048524,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr14,55762136,55762140,+
TFLinkLT0048525,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr2,94241386,94241390,+
TFLinkLT0048526,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr8,121730332,121730336,+
TFLinkLT0048527,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,109340792,109340796,+
TFLinkLT0048528,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr15,79804166,79804170,+
TFLinkLT0048529,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr15,79804674,79804678,+
TFLinkLT0048530,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr10,60831266,60831270,+
TFLinkLT0048531,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr11,7063664,7063668,+
TFLinkLT0048532,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr13,48663048,48663052,+
TFLinkLT0048533,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr13,48665157,48665161,+
TFLinkLT0048534,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr13,48665529,48665533,+
TFLinkLT0048535,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr13,48666013,48666017,+
TFLinkLT0048536,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr13,48669114,48669118,+
TFLinkLT0048537,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr12,76822505,76822509,+
TFLinkLT0048538,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr10,127165219,127165223,+
TFLinkLT0048539,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr10,127165590,127165594,+
TFLinkLT0048540,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr10,127166234,127166238,+
TFLinkLT0048541,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr14,79768622,79768626,+
TFLinkLT0048542,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr14,79769845,79769849,+
TFLinkLT0048543,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr14,79770371,79770375,+
TFLinkLT0048544,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr4,134251484,134251488,+
TFLinkLT0048545,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr1,5916795,5916799,+
TFLinkLT0048546,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr8,94696143,94696147,+
TFLinkLT0048547,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr7,100285613,100285617,+
TFLinkLT0048548,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr8,82863816,82863820,+
TFLinkLT0048549,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr8,82864270,82864274,+
TFLinkLT0048550,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr6,66896375,66896379,+
TFLinkLT0048551,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr1,78216621,78216625,+
TFLinkLT0048552,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr1,78217284,78217288,+
TFLinkLT0048553,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr1,78189646,78189650,+
TFLinkLT0048554,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr1,78196668,78196672,+
TFLinkLT0048555,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr7,142659407,142659411,+
TFLinkLT0048556,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr7,98835166,98835170,+
TFLinkLT0048557,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr7,98839008,98839012,+
TFLinkLT0048558,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr13,91461959,91461963,+
TFLinkLT0048559,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr2,5137975,5137979,+
TFLinkLT0048560,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr2,74673106,74673110,+
TFLinkLT0048561,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr7,131966939,131966943,+
TFLinkLT0048562,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr10,90829212,90829216,+
TFLinkLT0048563,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr10,90829690,90829694,+
TFLinkLT0048564,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr10,90969713,90969717,+
TFLinkLT0048565,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr5,28458191,28458195,+
TFLinkLT0048566,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr13,76055562,76055566,+
TFLinkLT0048567,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr13,76056369,76056373,+
TFLinkLT0048568,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr5,88887016,88887020,+
TFLinkLT0048569,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr5,75076112,75076116,+
TFLinkLT0048570,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr15,54952580,54952584,+
TFLinkLT0048571,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr14,58071152,58071156,+
TFLinkLT0048572,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr14,58072220,58072224,+
TFLinkLT0048573,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr14,58075252,58075256,+
TFLinkLT0048574,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr14,58076463,58076467,+
TFLinkLT0048575,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr14,31436079,31436083,+
TFLinkLT0048576,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr13,54949434,54949438,+
TFLinkLT0048577,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr13,54949815,54949819,+
TFLinkLT0048578,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr10,13967072,13967076,+
TFLinkLT0048579,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr7,99468388,99468392,+
TFLinkLT0048580,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr6,85409259,85409263,+
TFLinkLT0048581,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr14,32597896,32597900,+
TFLinkLT0048582,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr14,32599553,32599557,+
TFLinkLT0048583,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,88022642,88022646,+
TFLinkLT0048584,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,88023276,88023280,+
TFLinkLT0048585,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr13,78195318,78195322,+
TFLinkLT0048586,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr3,92081357,92081361,+
TFLinkLT0048587,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr12,72941672,72941676,+
TFLinkLT0048588,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr12,72945569,72945573,+
TFLinkLT0048589,Q61188,Ezh2,Mus musculus,inferred by curator,18971253,ORegAnno,mm10,chr13,98354510,98354514,+
