TFLink ID,Uniprot ID,Protein name,Organism,Detection method,Publication,Source database,Assembly,Chr,Start,End,Strand
TFLinkHT0013206,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,22139291,22139304,+
TFLinkHT0013207,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,11427666,11427679,+
TFLinkHT0013208,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,11427773,11427786,-
TFLinkHT0013209,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,11427841,11427854,+
TFLinkHT0013210,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,12099920,12099933,+
TFLinkHT0013211,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,12100101,12100114,-
TFLinkHT0013212,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,18617996,18618009,-
TFLinkHT0013213,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,18618467,18618480,-
TFLinkHT0013214,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,2956667,2956680,-
TFLinkHT0013215,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,2802371,2802384,+
TFLinkHT0013216,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,2802869,2802882,-
TFLinkHT0013217,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,20549779,20549792,-
TFLinkHT0013218,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,20549986,20549999,+
TFLinkHT0013219,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,20550272,20550285,+
TFLinkHT0013220,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,20550870,20550883,+
TFLinkHT0013221,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,20550930,20550943,-
TFLinkHT0013222,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,20551186,20551199,+
TFLinkHT0013223,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,20551327,20551340,+
TFLinkHT0013224,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,20551381,20551394,+
TFLinkHT0013225,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,20551616,20551629,+
TFLinkHT0013226,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,20551668,20551681,+
TFLinkHT0013227,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,20551854,20551867,-
TFLinkHT0013228,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,5849141,5849154,+
TFLinkHT0013229,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,12542221,12542234,+
TFLinkHT0013230,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,16890092,16890105,-
TFLinkHT0013231,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,1658310,1658323,-
TFLinkHT0013232,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,6241795,6241808,+
TFLinkHT0013233,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,6241842,6241855,+
TFLinkHT0013234,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,6241976,6241989,+
TFLinkHT0013235,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,19114609,19114622,+
TFLinkHT0013236,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,6832891,6832904,+
TFLinkHT0013237,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,6833281,6833294,+
TFLinkHT0013238,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,6833415,6833428,+
TFLinkHT0013239,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,6833496,6833509,-
TFLinkHT0013240,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,6833604,6833617,+
TFLinkHT0013241,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,6833786,6833799,+
TFLinkHT0013242,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,6833931,6833944,+
TFLinkHT0013243,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,6834441,6834454,-
TFLinkHT0013244,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,2292302,2292315,+
TFLinkHT0013245,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,2293349,2293362,+
TFLinkHT0013246,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,2293634,2293647,-
TFLinkHT0013247,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,2293663,2293676,-
TFLinkHT0013248,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,17245924,17245937,+
TFLinkHT0013249,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,17246059,17246072,+
TFLinkHT0013250,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2R,1905250,1905263,+
TFLinkHT0013251,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,8468815,8468828,+
TFLinkHT0013252,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2R,11720010,11720023,-
TFLinkHT0013253,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,12865239,12865252,-
TFLinkHT0013254,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,7606754,7606767,+
TFLinkHT0013255,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,7606770,7606783,+
TFLinkHT0013256,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,10835845,10835858,+
TFLinkHT0013257,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,9184721,9184734,-
TFLinkHT0013258,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,9184966,9184979,-
TFLinkHT0013259,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,4794673,4794686,+
TFLinkHT0013260,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,4805332,4805345,-
TFLinkHT0013261,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,15664560,15664573,-
TFLinkHT0013262,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,21339784,21339797,+
TFLinkHT0013263,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,4195666,4195679,-
TFLinkHT0013264,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,2912876,2912889,-
TFLinkHT0013265,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,2912967,2912980,+
TFLinkHT0013266,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,23022983,23022996,-
TFLinkHT0013267,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,180088,180101,+
TFLinkHT0013268,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,180493,180506,-
TFLinkHT0013269,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,9020694,9020707,+
TFLinkHT0013270,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,20654594,20654607,-
TFLinkHT0013271,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,20654789,20654802,+
TFLinkHT0013272,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,4803536,4803549,-
TFLinkHT0013273,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,4803955,4803968,+
TFLinkHT0013274,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,4803974,4803987,+
TFLinkHT0013275,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,15165939,15165952,-
TFLinkHT0013276,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,15166372,15166385,-
TFLinkHT0013277,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,21562021,21562034,+
TFLinkHT0013278,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2R,15691258,15691271,+
TFLinkHT0013279,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2R,15691687,15691700,+
TFLinkHT0013280,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2R,2483138,2483151,+
TFLinkHT0013281,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2R,2483502,2483515,+
TFLinkHT0013282,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2R,2483672,2483685,-
TFLinkHT0013283,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,18903340,18903353,-
TFLinkHT0013284,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,4016930,4016943,+
TFLinkHT0013285,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,4017254,4017267,-
TFLinkHT0013286,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,20627098,20627111,-
TFLinkHT0013287,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,20627348,20627361,+
TFLinkHT0013288,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,17233704,17233717,+
TFLinkHT0013289,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,4597320,4597333,-
TFLinkHT0013290,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2R,15154371,15154384,-
TFLinkHT0013291,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2R,15154839,15154852,-
TFLinkHT0013292,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,3640369,3640382,+
TFLinkHT0013293,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,6338600,6338613,+
TFLinkHT0013294,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,6338775,6338788,-
TFLinkHT0013295,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,6338840,6338853,-
TFLinkHT0013296,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,6339134,6339147,+
TFLinkHT0013297,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2R,5249624,5249637,+
TFLinkHT0013298,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,6807052,6807065,+
TFLinkHT0013299,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,12162590,12162603,-
TFLinkHT0013300,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,12162666,12162679,-
TFLinkHT0013301,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,19938258,19938271,-
TFLinkHT0013302,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,6317845,6317858,+
TFLinkHT0013303,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2R,6441496,6441509,+
TFLinkHT0013304,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2R,6441805,6441818,-
TFLinkHT0013305,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,1426743,1426756,+
TFLinkHT0013306,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,1427016,1427029,+
TFLinkHT0013307,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,1427229,1427242,-
TFLinkHT0013308,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,7974606,7974619,+
TFLinkHT0013309,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,3683548,3683561,+
TFLinkHT0013310,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,6491613,6491626,+
TFLinkHT0013311,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,15707732,15707745,-
TFLinkHT0013312,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,8857599,8857612,-
TFLinkHT0013313,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,19203972,19203985,-
TFLinkHT0013314,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,19204234,19204247,+
TFLinkHT0013315,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,19205294,19205307,+
TFLinkHT0013316,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,17753676,17753689,-
TFLinkHT0013317,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,17754128,17754141,-
TFLinkHT0013318,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,4802230,4802243,-
TFLinkHT0013319,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,4802394,4802407,+
TFLinkHT0013320,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2R,7493622,7493635,-
TFLinkHT0013321,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,14530211,14530224,-
TFLinkHT0013322,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,14530243,14530256,+
TFLinkHT0013323,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,13848437,13848450,+
TFLinkHT0013324,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,13180752,13180765,+
TFLinkHT0013325,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,13180934,13180947,+
TFLinkHT0013326,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,13181341,13181354,-
TFLinkHT0013327,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,15780301,15780314,+
TFLinkHT0013328,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,15780898,15780911,+
TFLinkHT0013329,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,26245811,26245824,+
TFLinkHT0013330,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,26246126,26246139,+
TFLinkHT0013331,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,26246402,26246415,-
TFLinkHT0013332,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,4454646,4454659,-
TFLinkHT0013333,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,17586868,17586881,+
TFLinkHT0013334,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2R,4538707,4538720,+
TFLinkHT0013335,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,7244804,7244817,+
TFLinkHT0013336,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,7245181,7245194,-
TFLinkHT0013337,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,6481614,6481627,-
TFLinkHT0013338,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,8129194,8129207,-
TFLinkHT0013339,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,3824771,3824784,+
TFLinkHT0013340,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,11441238,11441251,+
TFLinkHT0013341,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,9189891,9189904,+
TFLinkHT0013342,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,10850211,10850224,-
TFLinkHT0013343,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,12544022,12544035,-
TFLinkHT0013344,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,1551000,1551013,-
TFLinkHT0013345,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,1551178,1551191,-
TFLinkHT0013346,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,1551447,1551460,-
TFLinkHT0013347,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,1551868,1551881,+
TFLinkHT0013348,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,18927483,18927496,-
TFLinkHT0013349,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,18927744,18927757,-
TFLinkHT0013350,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,18927846,18927859,+
TFLinkHT0013351,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,19941640,19941653,+
TFLinkHT0013352,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,3158688,3158701,+
TFLinkHT0013353,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,12520160,12520173,+
TFLinkHT0013354,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,18981248,18981261,-
TFLinkHT0013355,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,18981399,18981412,-
TFLinkHT0013356,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,18981843,18981856,+
TFLinkHT0013357,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,7160333,7160346,-
TFLinkHT0013358,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,7160372,7160385,-
TFLinkHT0013359,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,7160481,7160494,+
TFLinkHT0013360,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2R,8148075,8148088,+
TFLinkHT0013361,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2R,8148101,8148114,+
TFLinkHT0013362,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,22124085,22124098,-
TFLinkHT0013363,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,419059,419072,-
TFLinkHT0013364,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,349595,349608,-
TFLinkHT0013365,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,349889,349902,+
TFLinkHT0013366,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,1556806,1556819,+
TFLinkHT0013367,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,1557266,1557279,+
TFLinkHT0013368,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,4168886,4168899,+
TFLinkHT0013369,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2R,9449452,9449465,+
TFLinkHT0013370,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2R,9449880,9449893,-
TFLinkHT0013371,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,18185242,18185255,-
TFLinkHT0013372,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,18185313,18185326,-
TFLinkHT0013373,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,9600073,9600086,+
TFLinkHT0013374,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,9600175,9600188,+
TFLinkHT0013375,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,9600215,9600228,+
TFLinkHT0013376,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,3671770,3671783,+
TFLinkHT0013377,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,4857857,4857870,-
TFLinkHT0013378,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,1548554,1548567,+
TFLinkHT0013379,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,1548633,1548646,-
TFLinkHT0013380,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,1549031,1549044,+
TFLinkHT0013381,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,1549086,1549099,-
TFLinkHT0013382,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,17456959,17456972,-
TFLinkHT0013383,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,17457095,17457108,-
TFLinkHT0013384,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3L,17457458,17457471,-
TFLinkHT0013385,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2R,11800083,11800096,+
TFLinkHT0013386,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2R,11800504,11800517,+
TFLinkHT0013387,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,26210075,26210088,-
TFLinkHT0013388,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,26210385,26210398,-
TFLinkHT0013389,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr3R,26210594,26210607,-
TFLinkHT0013390,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,10002909,10002922,+
TFLinkHT0013391,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,10003096,10003109,+
TFLinkHT0013392,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,7077533,7077546,+
TFLinkHT0013393,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,11336186,11336199,-
TFLinkHT0013394,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,11336213,11336226,-
TFLinkHT0013395,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chr2L,11336502,11336515,+
TFLinkHT0013396,P07247,Kr,Drosophila melanogaster,chromatin immunoprecipitation assay,18332042,jaspar,dm3,chrX,7124437,7124450,-
