TFLink ID,Uniprot ID,Protein name,Organism,Detection method,Publication,Source database,Assembly,Chr,Start,End,Strand
TFLinkLT0000342,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000343,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000344,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000345,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000346,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000347,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000348,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000349,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000350,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000351,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000352,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000353,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000354,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000355,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000356,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000357,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000358,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000359,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000360,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000361,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000362,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000363,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000364,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000365,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000366,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000367,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000368,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000369,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000370,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000371,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000372,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000373,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000374,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000375,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000376,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000377,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000378,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000379,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000380,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000381,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000382,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000383,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000384,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000385,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000386,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000387,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000388,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000389,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000390,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000391,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000392,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000393,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000394,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000395,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000396,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000397,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000398,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000399,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000400,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000401,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000402,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000403,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000404,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000405,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000406,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000407,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000408,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000409,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000410,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000411,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000412,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000413,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000414,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000415,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000416,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000417,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000418,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000419,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000420,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000421,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000422,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000423,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000424,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000425,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000426,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000427,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000428,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000429,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000430,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000431,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000432,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000433,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000434,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000435,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000436,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000437,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000438,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000439,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000440,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000441,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000442,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000443,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000444,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000445,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000446,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000447,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000448,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000449,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000450,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000451,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000452,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000453,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000454,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000455,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000456,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000457,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000458,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000459,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000460,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000461,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000462,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000463,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000464,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000465,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000466,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000467,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000468,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000469,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000470,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000471,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000472,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000473,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000474,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000475,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000476,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000477,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000478,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000479,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000480,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000481,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000482,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000483,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000484,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000485,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000486,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000487,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000488,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000489,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000490,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000491,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000492,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000493,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000494,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000495,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000496,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000497,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000498,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000499,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000500,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000501,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000502,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000503,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000504,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000505,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000506,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000507,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000508,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000509,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000510,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000511,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000512,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000513,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000514,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000515,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000516,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000517,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000518,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000519,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000520,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000521,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000522,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000523,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000524,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000525,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000526,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000527,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000528,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000529,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000530,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000531,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000532,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000533,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000534,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000535,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000536,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000537,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000538,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000539,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000540,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000541,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000542,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000543,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000544,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000545,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000546,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000547,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000548,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000549,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000550,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000551,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000552,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000553,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000554,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000555,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000556,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000557,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000558,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000559,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000560,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000561,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000562,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000563,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000564,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000565,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000566,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000567,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000568,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000569,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000570,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000571,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000572,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000573,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000574,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000575,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000576,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000577,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000578,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000579,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000580,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000581,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000582,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000583,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000584,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000585,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000586,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000587,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000588,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000589,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000590,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000591,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000592,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000593,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000594,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000595,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000596,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000597,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000598,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000599,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000600,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000601,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000602,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000603,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000604,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000605,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000606,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000607,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000608,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
TFLinkLT0000609,P32182,Foxa2,Rattus norvegicus,inferred by curator,8139574,jaspar,,,,,
